gene	List1	List10	List11	List2	List3	List4	List5	List6	List7	List8	List9	maic_score	contributors
noise736	1.246727077344349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246727077344349	CATEGORY1: List1
noise11671	1.2467244282053598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2467244282053598	CATEGORY1: List1
noise13530	1.2467218057117218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2467218057117218	CATEGORY1: List1
noise15523	1.2467192095944173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2467192095944173	CATEGORY1: List1
noise4893	1.2467140954262916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2467140954262916	CATEGORY1: List1
noise807	1.2467041720674041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2467041720674041	CATEGORY1: List1
noise8261	1.246701753276672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246701753276672	CATEGORY1: List1
noise16160	1.2466969884087773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466969884087773	CATEGORY1: List1
noise6061	1.2466923188677643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466923188677643	CATEGORY1: List1
noise7938	1.2466900192448367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466900192448367	CATEGORY1: List1
noise18076	1.246687742738466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246687742738466	CATEGORY1: List1
noise14889	1.2466810495965535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466810495965535	CATEGORY1: List1
noise6192	1.2466788632459551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466788632459551	CATEGORY1: List1
noise655	1.2466766988682905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466766988682905	CATEGORY1: List1
noise16500	1.2466745562417159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466745562417159	CATEGORY1: List1
noise16236	1.2466724351466272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466724351466272	CATEGORY1: List1
noise8595	1.2466703353656374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466703353656374	CATEGORY1: List1
noise11389	1.246668256683555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246668256683555	CATEGORY1: List1
noise6786	1.24666619888736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24666619888736	CATEGORY1: List1
noise6799	1.2466641617661842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466641617661842	CATEGORY1: List1
entity108	1.2466621451112876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466621451112876	CATEGORY1: List1
noise11102	1.2466581723758894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466581723758894	CATEGORY1: List1
noise8815	1.246656215888361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246656215888361	CATEGORY1: List1
noise16772	1.246654279053016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246654279053016	CATEGORY1: List1
entity374	1.2466523616714416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466523616714416	CATEGORY1: List1
entity919	1.246650463547228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246650463547228	CATEGORY1: List1
noise7871	1.2466485844859485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466485844859485	CATEGORY1: List1
noise6532	1.2466430597647737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466430597647737	CATEGORY1: List1
entity856	1.2466412550499273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466412550499273	CATEGORY1: List1
noise11386	1.2466394684549322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466394684549322	CATEGORY1: List1
noise12454	1.2466376997968471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466376997968471	CATEGORY1: List1
noise1263	1.2466359488945762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466359488945762	CATEGORY1: List1
noise13972	1.2466342155688532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466342155688532	CATEGORY1: List1
noise686	1.246632499642221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246632499642221	CATEGORY1: List1
noise17682	1.2466308009390143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466308009390143	CATEGORY1: List1
noise437	1.2466291192853418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466291192853418	CATEGORY1: List1
noise2024	1.2466241749088403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466241749088403	CATEGORY1: List1
noise12752	1.2466225597492353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466225597492353	CATEGORY1: List1
noise14126	1.2466209607956893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466209607956893	CATEGORY1: List1
noise3294	1.2466193778845818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466193778845818	CATEGORY1: List1
noise3255	1.2466178108539447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466178108539447	CATEGORY1: List1
noise17042	1.2466162595434453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466162595434453	CATEGORY1: List1
noise1973	1.2466147237943694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466147237943694	CATEGORY1: List1
noise15921	1.2466132034496054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466132034496054	CATEGORY1: List1
noise7401	1.2466116983536275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466116983536275	CATEGORY1: List1
noise12967	1.2466102083524808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466102083524808	CATEGORY1: List1
noise5544	1.2466087332937645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466087332937645	CATEGORY1: List1
noise16518	1.2466072730266162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466072730266162	CATEGORY1: List1
noise11773	1.246605827401697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246605827401697	CATEGORY1: List1
noise10806	1.2466043962711753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466043962711753	CATEGORY1: List1
noise15679	1.2466015769094476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466015769094476	CATEGORY1: List1
noise15555	1.2466001883899815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2466001883899815	CATEGORY1: List1
noise12859	1.2465988137883635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465988137883635	CATEGORY1: List1
noise3416	1.2465974529640758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465974529640758	CATEGORY1: List1
noise6676	1.2465961057780188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465961057780188	CATEGORY1: List1
noise13247	1.2465947720924986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465947720924986	CATEGORY1: List1
noise18958	1.2465934517712103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465934517712103	CATEGORY1: List1
noise10710	1.2465895696502507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465895696502507	CATEGORY1: List1
noise10089	1.2465883014501604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465883014501604	CATEGORY1: List1
noise5691	1.2465870459531465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465870459531465	CATEGORY1: List1
noise11005	1.2465858030309551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465858030309551	CATEGORY1: List1
noise1457	1.2465845725566285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465845725566285	CATEGORY1: List1
noise15331	1.24658335440449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24658335440449	CATEGORY1: List1
noise15363	1.2465821484501318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465821484501318	CATEGORY1: List1
noise13920	1.2465809545704027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465809545704027	CATEGORY1: List1
noise273	1.246579772643394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246579772643394	CATEGORY1: List1
noise6025	1.246578602548429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246578602548429	CATEGORY1: List1
noise8871	1.2465774441660478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465774441660478	CATEGORY1: List1
noise10225	1.2465751620672205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465751620672205	CATEGORY1: List1
noise16945	1.2465740381178383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465740381178383	CATEGORY1: List1
noise7053	1.2465729254151436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465729254151436	CATEGORY1: List1
noise952	1.246571823845588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246571823845588	CATEGORY1: List1
noise5394	1.2465696536574167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465696536574167	CATEGORY1: List1
noise14344	1.2465685848173889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465685848173889	CATEGORY1: List1
noise7226	1.2465675266676521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465675266676521	CATEGORY1: List1
entity943	1.246566479100275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246566479100275	CATEGORY1: List1
noise3016	1.2465654420084158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465654420084158	CATEGORY1: List1
noise2771	1.246561396296843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246561396296843	CATEGORY1: List1
noise3672	1.2465604100173187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465604100173187	CATEGORY1: List1
noise15459	1.2465584669289786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465584669289786	CATEGORY1: List1
noise6243	1.2465575099221358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465575099221358	CATEGORY1: List1
noise5557	1.2465565624764907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465565624764907	CATEGORY1: List1
noise3207	1.2465546958836404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465546958836404	CATEGORY1: List1
noise8144	1.246553776546285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246553776546285	CATEGORY1: List1
noise8717	1.2465528663898078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465528663898078	CATEGORY1: List1
noise8499	1.2465519653215162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465519653215162	CATEGORY1: List1
noise18420	1.2465510732496543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465510732496543	CATEGORY1: List1
noise7631	1.2465475931235994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465475931235994	CATEGORY1: List1
noise14184	1.2465459047206948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465459047206948	CATEGORY1: List1
noise11420	1.2465450731313095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465450731313095	CATEGORY1: List1
noise2004	1.2465442498368786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465442498368786	CATEGORY1: List1
noise6965	1.2465434347536544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465434347536544	CATEGORY1: List1
noise13301	1.2465426277987346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465426277987346	CATEGORY1: List1
noise6955	1.246541828890054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246541828890054	CATEGORY1: List1
noise15063	1.2465410379463762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465410379463762	CATEGORY1: List1
noise6582	1.2465402548872841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465402548872841	CATEGORY1: List1
noise1480	1.2465394796331737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465394796331737	CATEGORY1: List1
noise16884	1.2465379522254896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465379522254896	CATEGORY1: List1
noise5490	1.2465371999166928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465371999166928	CATEGORY1: List1
noise1161	1.2465364551024154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465364551024154	CATEGORY1: List1
noise13089	1.2465357177069911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465357177069911	CATEGORY1: List1
noise3888	1.2465349876555174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465349876555174	CATEGORY1: List1
noise5603	1.2465335492885858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465335492885858	CATEGORY1: List1
noise18495	1.246532840827074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246532840827074	CATEGORY1: List1
noise12768	1.2465314449883347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465314449883347	CATEGORY1: List1
noise4852	1.2465307574694326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465307574694326	CATEGORY1: List1
noise5608	1.2465294028837242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465294028837242	CATEGORY1: List1
noise10700	1.2465287356794905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465287356794905	CATEGORY1: List1
noise1423	1.2465274211098853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465274211098853	CATEGORY1: List1
noise18783	1.2465267736112071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465267736112071	CATEGORY1: List1
noise6339	1.2465261325488617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465261325488617	CATEGORY1: List1
noise864	1.2465248694738933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465248694738933	CATEGORY1: List1
noise11021	1.246524247333267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246524247333267	CATEGORY1: List1
noise187	1.2465236313729524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465236313729524	CATEGORY1: List1
noise12199	1.2465230215305518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465230215305518	CATEGORY1: List1
noise11409	1.2465224177442973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465224177442973	CATEGORY1: List1
noise14764	1.2465218199530448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465218199530448	CATEGORY1: List1
noise3791	1.246520642114049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246520642114049	CATEGORY1: List1
noise2565	1.2465200619470789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465200619470789	CATEGORY1: List1
noise987	1.246519487536645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246519487536645	CATEGORY1: List1
noise10658	1.246518918824628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246518918824628	CATEGORY1: List1
noise8944	1.2465172463066516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465172463066516	CATEGORY1: List1
noise3362	1.2465156230377934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465156230377934	CATEGORY1: List1
noise1748	1.246515092635905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246515092635905	CATEGORY1: List1
noise18798	1.2465145674881133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465145674881133	CATEGORY1: List1
noise12217	1.2465140475413716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465140475413716	CATEGORY1: List1
noise2064	1.246513532743169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246513532743169	CATEGORY1: List1
noise1403	1.2465130230415242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465130230415242	CATEGORY1: List1
noise5466	1.246512518384982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246512518384982	CATEGORY1: List1
noise429	1.246512018722605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246512018722605	CATEGORY1: List1
noise18911	1.246511524003972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246511524003972	CATEGORY1: List1
noise5154	1.2465110341791688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465110341791688	CATEGORY1: List1
entity768	1.2465105491987867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465105491987867	CATEGORY1: List1
noise15441	1.2465100690139153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465100690139153	CATEGORY1: List1
noise10939	1.2465095935761379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465095935761379	CATEGORY1: List1
noise15953	1.2465091228375267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465091228375267	CATEGORY1: List1
noise13270	1.246508195268507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246508195268507	CATEGORY1: List1
noise16083	1.2465077383446428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465077383446428	CATEGORY1: List1
noise3632	1.2465068379880948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465068379880948	CATEGORY1: List1
noise5626	1.2465059553183708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465059553183708	CATEGORY1: List1
noise11889	1.2465055205047444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465055205047444	CATEGORY1: List1
noise5537	1.2465050899801335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465050899801335	CATEGORY1: List1
noise14545	1.2465046637012354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465046637012354	CATEGORY1: List1
noise14070	1.2465042416251844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465042416251844	CATEGORY1: List1
noise9087	1.2465025945071921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465025945071921	CATEGORY1: List1
noise2622	1.246502192817386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246502192817386	CATEGORY1: List1
noise456	1.24650179508217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24650179508217	CATEGORY1: List1
entity433	1.2465014012616173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465014012616173	CATEGORY1: List1
noise17841	1.246501011316205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246501011316205	CATEGORY1: List1
noise13797	1.2465006252068083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2465006252068083	CATEGORY1: List1
noise10197	1.246500242894698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246500242894698	CATEGORY1: List1
noise11702	1.2464998643415364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464998643415364	CATEGORY1: List1
noise16958	1.2464994895093715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464994895093715	CATEGORY1: List1
noise2099	1.2464991183606358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464991183606358	CATEGORY1: List1
noise3524	1.2464987508581402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464987508581402	CATEGORY1: List1
noise15534	1.2464983869650716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464983869650716	CATEGORY1: List1
noise13878	1.2464980266449885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464980266449885	CATEGORY1: List1
noise8574	1.2464976698618173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464976698618173	CATEGORY1: List1
noise12550	1.246497316579848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246497316579848	CATEGORY1: List1
noise289	1.2464966203784777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464966203784777	CATEGORY1: List1
noise13850	1.246496277389446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246496277389446	CATEGORY1: List1
noise10561	1.2464959377623472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464959377623472	CATEGORY1: List1
noise13873	1.2464952684585218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464952684585218	CATEGORY1: List1
noise13219	1.2464946121995504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464946121995504	CATEGORY1: List1
noise5760	1.2464942888797788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464942888797788	CATEGORY1: List1
noise15538	1.246493968723355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246493968723355	CATEGORY1: List1
noise9145	1.2464936516983416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464936516983416	CATEGORY1: List1
noise17216	1.2464933377731229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464933377731229	CATEGORY1: List1
noise4499	1.246493026916403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246493026916403	CATEGORY1: List1
noise14503	1.246492719097201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246492719097201	CATEGORY1: List1
noise16497	1.2464924142848501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464924142848501	CATEGORY1: List1
noise14228	1.246492112448992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246492112448992	CATEGORY1: List1
noise11744	1.2464918135595757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464918135595757	CATEGORY1: List1
noise1893	1.246491517586853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246491517586853	CATEGORY1: List1
entity326	1.2464912245013764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464912245013764	CATEGORY1: List1
noise8791	1.2464909342739954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464909342739954	CATEGORY1: List1
noise8130	1.246490646875854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246490646875854	CATEGORY1: List1
noise469	1.246490362278388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246490362278388	CATEGORY1: List1
noise15385	1.2464895250087025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464895250087025	CATEGORY1: List1
noise13828	1.246489251334015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246489251334015	CATEGORY1: List1
noise15896	1.2464889803214472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464889803214472	CATEGORY1: List1
noise2788	1.246488711944122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246488711944122	CATEGORY1: List1
noise15449	1.2464881829890442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464881829890442	CATEGORY1: List1
noise6430	1.2464876642591403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464876642591403	CATEGORY1: List1
noise15678	1.2464874086642699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464874086642699	CATEGORY1: List1
noise13787	1.2464871555489816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464871555489816	CATEGORY1: List1
noise10309	1.2464869048882408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464869048882408	CATEGORY1: List1
noise14025	1.2464866566572659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464866566572659	CATEGORY1: List1
noise9594	1.2464864108315254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464864108315254	CATEGORY1: List1
noise2804	1.246485926298858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246485926298858	CATEGORY1: List1
